month,product_id,product_name,atc_code,region,total_units,total_sales,avg_unit_price,promo_days
2020-06-01,R03-02,Formoterol,R03,Yorkshire & Humber,17,181.21,11.522857142857143,1
2020-06-01,R03-03,Budesonide,R03,East Midlands,37,430.74,11.754545454545456,2
2020-06-01,R03-03,Budesonide,R03,East of England,28,325.8,11.6775,0
2020-06-01,R03-03,Budesonide,R03,London,25,287.2,11.504999999999999,1
2020-06-01,R03-03,Budesonide,R03,North East,12,140.26,11.623999999999999,0
2020-06-01,R03-03,Budesonide,R03,North West,36,426.03,11.86875,1
2020-06-01,R03-03,Budesonide,R03,Scotland,20,237.68,12.06125,0
2020-06-01,R03-03,Budesonide,R03,South East,38,424.58,11.326923076923077,2
2020-06-01,R03-03,Budesonide,R03,South West,29,353.4,12.18875,1
2020-06-01,R03-03,Budesonide,R03,West Midlands,26,291.5,11.386666666666667,2
2020-06-01,R03-03,Budesonide,R03,Yorkshire & Humber,25,302.5,11.683333333333334,1
2020-06-01,R03-04,Tiotropium,R03,East Midlands,21,250.29,11.924999999999999,0
2020-06-01,R03-04,Tiotropium,R03,East of England,19,227.01,12.108,0
2020-06-01,R03-04,Tiotropium,R03,London,21,243.17000000000002,11.60375,0
2020-06-01,R03-04,Tiotropium,R03,North East,21,236.35,11.264285714285714,1
2020-06-01,R03-04,Tiotropium,R03,North West,11,131.94,11.823333333333332,0
2020-06-01,R03-04,Tiotropium,R03,Scotland,17,202.93,11.64,0
2020-06-01,R03-04,Tiotropium,R03,South East,11,124.34,11.415,1
2020-06-01,R03-04,Tiotropium,R03,South West,40,491.38,12.201818181818181,0
2020-06-01,R03-04,Tiotropium,R03,West Midlands,13,158.13,12.455,0
2020-06-01,R03-04,Tiotropium,R03,Yorkshire & Humber,24,291.8,12.097,0
2020-06-01,R03-05,Ipratropium,R03,East Midlands,15,174.31,11.712,0
2020-06-01,R03-05,Ipratropium,R03,East of England,13,164.87,12.87,0
2020-06-01,R03-05,Ipratropium,R03,London,14,162.08,11.664,0
2020-06-01,R03-05,Ipratropium,R03,North East,25,285.14,11.53875,0
2020-06-01,R03-05,Ipratropium,R03,North West,18,197.6,11.213333333333333,1
2020-06-01,R03-05,Ipratropium,R03,Scotland,15,177.15,11.896,0
2020-06-01,R03-05,Ipratropium,R03,South East,17,180.94,10.754,1
2020-06-01,R03-05,Ipratropium,R03,South West,12,139.57,11.69,0
2020-06-01,R03-05,Ipratropium,R03,West Midlands,20,224.41,11.228333333333333,0
2020-06-01,R03-05,Ipratropium,R03,Yorkshire & Humber,14,175.42,12.575999999999999,0
2020-06-01,R06-01,Loratadine 10mg,R06,East Midlands,22,119.71000000000001,5.338571428571428,0
2020-06-01,R06-01,Loratadine 10mg,R06,East of England,23,126.07000000000001,5.651111111111111,0
2020-06-01,R06-01,Loratadine 10mg,R06,London,42,216.85,5.147692307692308,1
2020-06-01,R06-01,Loratadine 10mg,R06,North East,29,157.53,5.403333333333332,1
2020-06-01,R06-01,Loratadine 10mg,R06,North West,40,210.56,5.288571428571429,1
2020-06-01,R06-01,Loratadine 10mg,R06,Scotland,28,154.57,5.48625,0
2020-06-01,R06-01,Loratadine 10mg,R06,South East,35,174.25,5.036666666666666,1
2020-06-01,R06-01,Loratadine 10mg,R06,South West,16,87.26,5.411666666666666,0
2020-06-01,R06-01,Loratadine 10mg,R06,West Midlands,15,79.49,5.385000000000001,2
2020-06-01,R06-01,Loratadine 10mg,R06,Yorkshire & Humber,17,91.3,5.415,0
2020-06-01,R06-02,Cetirizine 10mg,R06,East Midlands,7,34.96,5.1,0
2020-06-01,R06-02,Cetirizine 10mg,R06,East of England,9,49.79,5.6,0
2020-06-01,R06-02,Cetirizine 10mg,R06,London,16,87.22,5.473333333333334,0
2020-06-01,R06-02,Cetirizine 10mg,R06,North East,15,82.59,5.413333333333333,0
2020-06-01,R06-02,Cetirizine 10mg,R06,North West,31,161.93,5.26,0
2020-06-01,R06-02,Cetirizine 10mg,R06,Scotland,7,34.23,4.949999999999999,1
2020-06-01,R06-02,Cetirizine 10mg,R06,South East,24,134.37,5.5675,2
2020-06-01,R06-02,Cetirizine 10mg,R06,South West,18,97.61,5.422,0
2020-06-01,R06-02,Cetirizine 10mg,R06,West Midlands,13,71.7,5.359999999999999,0
2020-06-01,R06-02,Cetirizine 10mg,R06,Yorkshire & Humber,24,122.32,5.20625,1
2020-06-01,R06-03,Fexofenadine 120mg,R06,East Midlands,28,154.39,5.5311111111111115,0
2020-06-01,R06-03,Fexofenadine 120mg,R06,East of England,24,133.51,5.631428571428572,0
2020-06-01,R06-03,Fexofenadine 120mg,R06,London,64,329.59,5.26,3
2020-06-01,R06-03,Fexofenadine 120mg,R06,North East,28,148.42000000000002,5.351111111111111,2
2020-06-01,R06-03,Fexofenadine 120mg,R06,North West,24,132.78,5.691000000000001,1
2020-06-01,R06-03,Fexofenadine 120mg,R06,Scotland,31,170.3,5.452142857142857,0
2020-06-01,R06-03,Fexofenadine 120mg,R06,South East,46,260.53,5.608333333333333,0
2020-06-01,R06-03,Fexofenadine 120mg,R06,South West,23,118.67,5.061428571428571,1
2020-06-01,R06-03,Fexofenadine 120mg,R06,West Midlands,26,140.06,5.475,1
2020-06-01,R06-03,Fexofenadine 120mg,R06,Yorkshire & Humber,35,197.6,5.608181818181818,0
2020-06-01,R06-04,Chlorphenamine,R06,East Midlands,63,334.84,5.372941176470588,2
2020-06-01,R06-04,Chlorphenamine,R06,East of England,57,311.97,5.40375,0
2020-06-01,R06-04,Chlorphenamine,R06,London,52,277.28,5.2958823529411765,4
2020-06-01,R06-04,Chlorphenamine,R06,North East,20,112.34,5.57,1
2020-06-01,R06-04,Chlorphenamine,R06,North West,16,84.93,5.368571428571428,0
2020-06-01,R06-04,Chlorphenamine,R06,Scotland,40,219.18,5.401428571428572,2
2020-06-01,R06-04,Chlorphenamine,R06,South East,45,254.41,5.6226666666666665,0
2020-06-01,R06-04,Chlorphenamine,R06,South West,26,147.94,5.636666666666667,1
2020-06-01,R06-04,Chlorphenamine,R06,West Midlands,46,249.66,5.402857142857143,1
2020-06-01,R06-04,Chlorphenamine,R06,Yorkshire & Humber,27,148.43,5.373333333333333,1
2020-06-01,R06-05,Levocetirizine,R06,East Midlands,34,175.5,5.414666666666666,1
2020-06-01,R06-05,Levocetirizine,R06,East of England,31,165.65,5.496,2
2020-06-01,R06-05,Levocetirizine,R06,London,39,203.69,5.199090909090909,1
2020-06-01,R06-05,Levocetirizine,R06,North East,24,126.05,5.281000000000001,2
2020-06-01,R06-05,Levocetirizine,R06,North West,31,163.72,5.316,1
2020-06-01,R06-05,Levocetirizine,R06,Scotland,40,221.51,5.533571428571428,0
2020-06-01,R06-05,Levocetirizine,R06,South East,45,234.19,5.2524999999999995,3
2020-06-01,R06-05,Levocetirizine,R06,South West,36,184.97,5.188888888888889,0
2020-06-01,R06-05,Levocetirizine,R06,West Midlands,26,150.62,5.855833333333333,0
2020-06-01,R06-05,Levocetirizine,R06,Yorkshire & Humber,25,128.09,5.073333333333334,4
2020-06-01,R06-06,Desloratadine,R06,East Midlands,31,165.57,5.41625,0
2020-06-01,R06-06,Desloratadine,R06,East of England,9,47.32,5.286666666666666,0
2020-06-01,R06-06,Desloratadine,R06,London,4,21.94,5.566666666666666,0
2020-06-01,R06-06,Desloratadine,R06,North East,5,26.75,5.35,0
2020-06-01,R06-06,Desloratadine,R06,North West,12,60.73,5.1240000000000006,0
2020-06-01,R06-06,Desloratadine,R06,Scotland,10,55.09,5.713333333333334,1
2020-06-01,R06-06,Desloratadine,R06,South East,18,102.87,5.742,0
2020-06-01,R06-06,Desloratadine,R06,South West,23,122.61,5.295,1
2020-06-01,R06-06,Desloratadine,R06,West Midlands,19,103.49,5.537999999999999,1
2020-06-01,R06-06,Desloratadine,R06,Yorkshire & Humber,13,71.5,5.311999999999999,0
2020-07-01,GEN-45,Generic Painkiller 45,N02BE/B,East Midlands,22,76.03,3.4885714285714284,0
2020-07-01,GEN-45,Generic Painkiller 45,N02BE/B,East of England,15,51.769999999999996,3.45,0
2020-07-01,GEN-45,Generic Painkiller 45,N02BE/B,London,28,96.67999999999999,3.4223076923076925,1
2020-07-01,GEN-45,Generic Painkiller 45,N02BE/B,North East,18,62.260000000000005,3.4857142857142853,0
2020-07-01,GEN-45,Generic Painkiller 45,N02BE/B,North West,14,48.3,3.4125,2
2020-07-01,GEN-45,Generic Painkiller 45,N02BE/B,Scotland,24,83.15,3.468,0
2020-07-01,GEN-45,Generic Painkiller 45,N02BE/B,South East,26,87.49,3.347272727272727,2
2020-07-01,GEN-45,Generic Painkiller 45,N02BE/B,South West,21,72.86,3.445555555555556,0
2020-07-01,GEN-45,Generic Painkiller 45,N02BE/B,West Midlands,38,128.5,3.3766666666666665,1
2020-07-01,GEN-45,Generic Painkiller 45,N02BE/B,Yorkshire & Humber,11,37.33,3.4271428571428575,1
2020-07-01,GEN-46,Generic Painkiller 46,N02BE/B,East Midlands,33,113.09,3.43,2
2020-07-01,GEN-46,Generic Painkiller 46,N02BE/B,East of England,28,98.64,3.4850000000000003,0
2020-07-01,GEN-46,Generic Painkiller 46,N02BE/B,London,34,119.02,3.4785714285714286,1
2020-07-01,GEN-46,Generic Painkiller 46,N02BE/B,North East,25,86.0,3.455,2
2020-07-01,GEN-46,Generic Painkiller 46,N02BE/B,North West,25,82.91,3.279285714285714,2
2020-07-01,GEN-46,Generic Painkiller 46,N02BE/B,Scotland,21,72.61,3.3818181818181823,1
2020-07-01,GEN-46,Generic Painkiller 46,N02BE/B,South East,16,54.83,3.406,0
2020-07-01,GEN-46,Generic Painkiller 46,N02BE/B,South West,26,88.21,3.4619999999999997,0
2020-07-01,GEN-46,Generic Painkiller 46,N02BE/B,West Midlands,29,99.38,3.4692307692307693,0
2020-07-01,GEN-46,Generic Painkiller 46,N02BE/B,Yorkshire & Humber,15,50.94,3.4225000000000003,0
2020-07-01,GEN-47,Generic Painkiller 47,N02BE/B,East Midlands,26,89.48,3.4472727272727273,0
2020-07-01,GEN-47,Generic Painkiller 47,N02BE/B,East of England,18,63.980000000000004,3.564285714285714,0
2020-07-01,GEN-47,Generic Painkiller 47,N02BE/B,London,40,142.26,3.52125,1
2020-07-01,GEN-47,Generic Painkiller 47,N02BE/B,North East,12,39.980000000000004,3.335,1
2020-07-01,GEN-47,Generic Painkiller 47,N02BE/B,North West,20,68.26,3.2399999999999998,3
2020-07-01,GEN-47,Generic Painkiller 47,N02BE/B,Scotland,11,41.88,3.7816666666666667,0
2020-07-01,GEN-47,Generic Painkiller 47,N02BE/B,South East,16,58.29,3.618888888888889,0
2020-07-01,GEN-47,Generic Painkiller 47,N02BE/B,South West,15,52.22,3.498333333333333,0
2020-07-01,GEN-47,Generic Painkiller 47,N02BE/B,West Midlands,12,46.04,3.865,0
2020-07-01,GEN-47,Generic Painkiller 47,N02BE/B,Yorkshire & Humber,30,107.03999999999999,3.536923076923077,0
2020-07-01,GEN-48,Generic Painkiller 48,N02BE/B,East Midlands,8,30.57,3.8033333333333332,0
2020-07-01,GEN-48,Generic Painkiller 48,N02BE/B,East of England,22,73.02,3.2383333333333333,1
2020-07-01,GEN-48,Generic Painkiller 48,N02BE/B,London,8,26.450000000000003,3.3266666666666667,0
2020-07-01,GEN-48,Generic Painkiller 48,N02BE/B,North East,15,51.91,3.516666666666667,0
2020-07-01,GEN-48,Generic Painkiller 48,N02BE/B,North West,27,89.9,3.4233333333333333,0
2020-07-01,GEN-48,Generic Painkiller 48,N02BE/B,Scotland,7,23.19,3.2266666666666666,1
2020-07-01,GEN-48,Generic Painkiller 48,N02BE/B,South East,21,71.66,3.434,1
2020-07-01,GEN-48,Generic Painkiller 48,N02BE/B,South West,20,67.03999999999999,3.402857142857143,1
2020-07-01,GEN-48,Generic Painkiller 48,N02BE/B,West Midlands,6,20.93,3.543333333333333,0
2020-07-01,GEN-48,Generic Painkiller 48,N02BE/B,Yorkshire & Humber,8,28.86,3.596,0
2020-07-01,GEN-49,Generic Painkiller 49,N02BE/B,East Midlands,11,37.660000000000004,3.456666666666667,0
2020-07-01,GEN-49,Generic Painkiller 49,N02BE/B,East of England,23,82.3,3.4933333333333336,0
2020-07-01,GEN-49,Generic Painkiller 49,N02BE/B,London,13,45.44,3.483333333333333,0
2020-07-01,GEN-49,Generic Painkiller 49,N02BE/B,North East,11,42.28,3.778,0
2020-07-01,GEN-49,Generic Painkiller 49,N02BE/B,North West,6,21.21,3.4899999999999998,0
2020-07-01,GEN-49,Generic Painkiller 49,N02BE/B,Scotland,6,21.64,3.5225,0
2020-07-01,GEN-49,Generic Painkiller 49,N02BE/B,South East,28,92.3,3.342222222222222,1
2020-07-01,GEN-49,Generic Painkiller 49,N02BE/B,South West,17,53.45,3.182857142857143,1
2020-07-01,GEN-49,Generic Painkiller 49,N02BE/B,West Midlands,14,46.730000000000004,3.504,1
2020-07-01,GEN-49,Generic Painkiller 49,N02BE/B,Yorkshire & Humber,8,27.24,3.5700000000000003,1
2020-07-01,GEN-50,Generic Painkiller 50,N02BE/B,East Midlands,13,43.160000000000004,3.3280000000000003,0
2020-07-01,GEN-50,Generic Painkiller 50,N02BE/B,East of England,9,32.99,3.785,0
2020-07-01,GEN-50,Generic Painkiller 50,N02BE/B,London,10,33.99,3.478,1
2020-07-01,GEN-50,Generic Painkiller 50,N02BE/B,North East,7,23.4,3.4166666666666665,0
2020-07-01,GEN-50,Generic Painkiller 50,N02BE/B,North West,7,24.07,3.372,0
2020-07-01,GEN-50,Generic Painkiller 50,N02BE/B,Scotland,7,26.54,3.7875,0
2020-07-01,GEN-50,Generic Painkiller 50,N02BE/B,South East,4,13.36,3.34,1
2020-07-01,GEN-50,Generic Painkiller 50,N02BE/B,South West,5,16.869999999999997,3.3449999999999998,0
2020-07-01,GEN-50,Generic Painkiller 50,N02BE/B,West Midlands,8,23.599999999999998,3.203333333333333,0
2020-07-01,GEN-50,Generic Painkiller 50,N02BE/B,Yorkshire & Humber,16,57.11,3.578333333333333,0
2020-07-01,GEN-51,Generic Painkiller 51,N02BE/B,East Midlands,10,34.87,3.336,1
2020-07-01,GEN-51,Generic Painkiller 51,N02BE/B,East of England,24,81.71000000000001,3.56125,1
2020-07-01,GEN-51,Generic Painkiller 51,N02BE/B,London,10,33.69,3.3600000000000003,0
2020-07-01,GEN-51,Generic Painkiller 51,N02BE/B,North East,14,48.38,3.462857142857143,0
2020-07-01,GEN-51,Generic Painkiller 51,N02BE/B,North West,22,76.57,3.49,0
2020-07-01,GEN-51,Generic Painkiller 51,N02BE/B,Scotland,23,78.7,3.4114285714285715,1
2020-07-01,GEN-51,Generic Painkiller 51,N02BE/B,South East,17,51.42,3.06,3
2020-07-01,GEN-51,Generic Painkiller 51,N02BE/B,South West,15,54.91,3.63,0
2020-07-01,GEN-51,Generic Painkiller 51,N02BE/B,West Midlands,14,48.35,3.3966666666666665,1
2020-07-01,GEN-51,Generic Painkiller 51,N02BE/B,Yorkshire & Humber,5,16.32,3.31,1
2020-07-01,GEN-52,Generic Painkiller 52,N02BE/B,East Midlands,9,27.34,3.404,2
2020-07-01,GEN-52,Generic Painkiller 52,N02BE/B,East of England,17,55.55,3.3722222222222222,1
2020-07-01,GEN-52,Generic Painkiller 52,N02BE/B,London,8,26.17,3.2920000000000003,2
2020-07-01,GEN-52,Generic Painkiller 52,N02BE/B,North East,8,25.05,3.3125,0
2020-07-01,GEN-52,Generic Painkiller 52,N02BE/B,North West,6,19.29,3.245,1
2020-07-01,GEN-52,Generic Painkiller 52,N02BE/B,Scotland,15,50.370000000000005,3.4250000000000003,1
2020-07-01,GEN-52,Generic Painkiller 52,N02BE/B,South East,10,33.17,3.3775,1
2020-07-01,GEN-52,Generic Painkiller 52,N02BE/B,South West,11,39.71,3.5725,0
2020-07-01,GEN-52,Generic Painkiller 52,N02BE/B,West Midlands,21,76.75,3.6375,0
2020-07-01,GEN-52,Generic Painkiller 52,N02BE/B,Yorkshire & Humber,11,39.71,3.645,0
2020-07-01,GEN-53,Generic Painkiller 53,N02BE/B,East Midlands,27,98.24,3.67,0
2020-07-01,GEN-53,Generic Painkiller 53,N02BE/B,East of England,6,20.28,3.35,0
2020-07-01,GEN-53,Generic Painkiller 53,N02BE/B,London,17,57.36,3.318,0
2020-07-01,GEN-53,Generic Painkiller 53,N02BE/B,North East,6,20.96,3.4840000000000004,0
2020-07-01,GEN-53,Generic Painkiller 53,N02BE/B,North West,11,39.230000000000004,3.5733333333333337,0
2020-07-01,GEN-53,Generic Painkiller 53,N02BE/B,Scotland,6,21.86,3.59,0
2020-07-01,GEN-53,Generic Painkiller 53,N02BE/B,South East,9,32.230000000000004,3.4619999999999997,1
2020-07-01,GEN-53,Generic Painkiller 53,N02BE/B,South West,17,57.72,3.4240000000000004,0
2020-07-01,GEN-53,Generic Painkiller 53,N02BE/B,West Midlands,4,13.47,3.33,0
2020-07-01,GEN-53,Generic Painkiller 53,N02BE/B,Yorkshire & Humber,7,23.52,3.38,1
2020-07-01,GEN-54,Generic Painkiller 54,N02BE/B,East Midlands,11,39.17,3.592,0
2020-07-01,GEN-54,Generic Painkiller 54,N02BE/B,East of England,23,71.06,3.2222222222222223,2
2020-07-01,GEN-54,Generic Painkiller 54,N02BE/B,London,18,64.44,3.4975,1
2020-07-01,GEN-54,Generic Painkiller 54,N02BE/B,North East,26,88.16,3.388461538461539,1
2020-07-01,GEN-54,Generic Painkiller 54,N02BE/B,North West,14,44.66,3.277142857142857,2
2020-07-01,GEN-54,Generic Painkiller 54,N02BE/B,Scotland,23,77.96,3.3545454545454545,0
2020-07-01,GEN-54,Generic Painkiller 54,N02BE/B,South East,28,96.35,3.389090909090909,0
2020-07-01,GEN-54,Generic Painkiller 54,N02BE/B,South West,23,77.2,3.4254545454545453,1
2020-07-01,GEN-54,Generic Painkiller 54,N02BE/B,West Midlands,17,58.39,3.4074999999999998,2
2020-07-01,GEN-54,Generic Painkiller 54,N02BE/B,Yorkshire & Humber,27,89.26,3.378,0
2020-07-01,GEN-55,Generic Painkiller 55,N02BE/B,East Midlands,216,740.02,3.440526315789474,5
2020-07-01,GEN-55,Generic Painkiller 55,N02BE/B,East of England,185,620.92,3.3986764705882355,6
2020-07-01,GEN-55,Generic Painkiller 55,N02BE/B,London,180,594.76,3.3397058823529413,11
2020-07-01,GEN-55,Generic Painkiller 55,N02BE/B,North East,167,571.64,3.409666666666667,7
2020-07-01,GEN-55,Generic Painkiller 55,N02BE/B,North West,192,657.41,3.441081081081081,6
2020-07-01,GEN-55,Generic Painkiller 55,N02BE/B,Scotland,198,660.79,3.3585915492957747,12
2020-07-01,GEN-55,Generic Painkiller 55,N02BE/B,South East,165,575.05,3.4829508196721313,5
2020-07-01,GEN-55,Generic Painkiller 55,N02BE/B,South West,178,623.42,3.4966666666666666,5
2020-07-01,GEN-55,Generic Painkiller 55,N02BE/B,West Midlands,160,536.61,3.3899999999999997,9
2020-07-01,GEN-55,Generic Painkiller 55,N02BE/B,Yorkshire & Humber,193,663.16,3.436857142857143,4
2020-07-01,GEN-56,Generic Painkiller 56,N02BE/B,East Midlands,10,34.43,3.4619999999999997,0
2020-07-01,GEN-56,Generic Painkiller 56,N02BE/B,East of England,18,61.43,3.373333333333333,0
2020-07-01,GEN-56,Generic Painkiller 56,N02BE/B,London,18,61.03,3.3925,1
2020-07-01,GEN-56,Generic Painkiller 56,N02BE/B,North East,6,21.37,3.556,0
2020-07-01,GEN-56,Generic Painkiller 56,N02BE/B,North West,18,63.1,3.46625,1
2020-07-01,GEN-56,Generic Painkiller 56,N02BE/B,Scotland,15,53.22,3.56,1
2020-07-01,GEN-56,Generic Painkiller 56,N02BE/B,South East,16,52.690000000000005,3.28875,1
2020-07-01,GEN-56,Generic Painkiller 56,N02BE/B,South West,14,43.74,3.2975,0
2020-07-01,GEN-56,Generic Painkiller 56,N02BE/B,West Midlands,11,38.65,3.5485714285714285,0
2020-07-01,GEN-56,Generic Painkiller 56,N02BE/B,Yorkshire & Humber,11,38.69,3.4560000000000004,0
2020-07-01,GEN-57,Generic Painkiller 57,N02BE/B,East Midlands,10,29.07,3.0766666666666667,1
2020-07-01,GEN-57,Generic Painkiller 57,N02BE/B,East of England,2,7.25,3.62,0
2020-07-01,GEN-57,Generic Painkiller 57,N02BE/B,London,13,44.900000000000006,3.5740000000000003,0
2020-07-01,GEN-57,Generic Painkiller 57,N02BE/B,North East,11,38.67,3.5025,0
2020-07-01,GEN-57,Generic Painkiller 57,N02BE/B,North West,18,62.150000000000006,3.392857142857143,0
2020-07-01,GEN-57,Generic Painkiller 57,N02BE/B,Scotland,18,56.08,3.2199999999999998,2
2020-07-01,GEN-57,Generic Painkiller 57,N02BE/B,South East,14,49.04,3.4939999999999998,1
2020-07-01,GEN-57,Generic Painkiller 57,N02BE/B,South West,12,40.97,3.427142857142857,1
2020-07-01,GEN-57,Generic Painkiller 57,N02BE/B,West Midlands,12,42.91,3.52,0
2020-07-01,GEN-57,Generic Painkiller 57,N02BE/B,Yorkshire & Humber,11,38.64,3.5225,0
2020-07-01,GEN-58,Generic Painkiller 58,N02BE/B,East Midlands,25,86.91,3.43125,0
2020-07-01,GEN-58,Generic Painkiller 58,N02BE/B,East of England,17,54.54,3.27375,1
2020-07-01,GEN-58,Generic Painkiller 58,N02BE/B,London,23,76.61,3.3957142857142855,0
2020-07-01,GEN-58,Generic Painkiller 58,N02BE/B,North East,13,43.34,3.2985714285714285,1
2020-07-01,GEN-58,Generic Painkiller 58,N02BE/B,North West,11,37.14,3.4314285714285715,0
2020-07-01,GEN-58,Generic Painkiller 58,N02BE/B,Scotland,15,52.5,3.5233333333333334,0
2020-07-01,GEN-58,Generic Painkiller 58,N02BE/B,South East,13,44.379999999999995,3.39,1
2020-07-01,GEN-58,Generic Painkiller 58,N02BE/B,South West,10,37.76,3.66,0
2020-07-01,GEN-58,Generic Painkiller 58,N02BE/B,West Midlands,6,20.740000000000002,3.51,0
2020-07-01,GEN-58,Generic Painkiller 58,N02BE/B,Yorkshire & Humber,11,38.06,3.4375,0
2020-07-01,GEN-59,Generic Painkiller 59,N02BE/B,East Midlands,13,47.06,3.456666666666667,1
2020-07-01,GEN-59,Generic Painkiller 59,N02BE/B,East of England,29,96.39,3.313333333333333,1
2020-07-01,GEN-59,Generic Painkiller 59,N02BE/B,London,18,64.46000000000001,3.5833333333333335,0
2020-07-01,GEN-59,Generic Painkiller 59,N02BE/B,North East,25,88.36,3.465,0
2020-07-01,GEN-59,Generic Painkiller 59,N02BE/B,North West,4,13.55,3.45,0
2020-07-01,GEN-59,Generic Painkiller 59,N02BE/B,Scotland,17,59.620000000000005,3.5742857142857143,0
2020-07-01,GEN-59,Generic Painkiller 59,N02BE/B,South East,12,41.53,3.421666666666667,0
2020-07-01,GEN-59,Generic Painkiller 59,N02BE/B,South West,8,20.82,2.6533333333333333,1
2020-07-01,GEN-59,Generic Painkiller 59,N02BE/B,West Midlands,13,46.230000000000004,3.437142857142857,0
2020-07-01,GEN-59,Generic Painkiller 59,N02BE/B,Yorkshire & Humber,4,14.540000000000001,3.645,0
2020-07-01,GEN-60,Generic Painkiller 60,N02BE/B,East Midlands,13,45.019999999999996,3.49,0
2020-07-01,GEN-60,Generic Painkiller 60,N02BE/B,East of England,11,37.89,3.401666666666667,3
2020-07-01,GEN-60,Generic Painkiller 60,N02BE/B,London,9,33.56,3.7266666666666666,0
2020-07-01,GEN-60,Generic Painkiller 60,N02BE/B,North East,5,15.89,3.2625,1
2020-07-01,GEN-60,Generic Painkiller 60,N02BE/B,North West,13,46.74,3.5877777777777777,0
2020-07-01,GEN-60,Generic Painkiller 60,N02BE/B,Scotland,21,68.52,3.3057142857142856,1
2020-07-01,GEN-60,Generic Painkiller 60,N02BE/B,South East,14,51.400000000000006,3.6399999999999997,0
2020-07-01,GEN-60,Generic Painkiller 60,N02BE/B,South West,11,37.35,3.342,0
2020-07-01,GEN-60,Generic Painkiller 60,N02BE/B,West Midlands,7,24.51,3.415,0
2020-07-01,GEN-60,Generic Painkiller 60,N02BE/B,Yorkshire & Humber,8,26.419999999999998,3.2875,0
2020-07-01,GEN-61,Generic Painkiller 61,N02BE/B,East Midlands,25,87.47,3.480909090909091,0
2020-07-01,GEN-61,Generic Painkiller 61,N02BE/B,East of England,23,75.91,3.3644444444444446,2
2020-07-01,GEN-61,Generic Painkiller 61,N02BE/B,London,19,66.35,3.3675,2
2020-07-01,GEN-61,Generic Painkiller 61,N02BE/B,North East,14,46.75,3.392857142857143,2
2020-07-01,GEN-61,Generic Painkiller 61,N02BE/B,North West,14,47.769999999999996,3.44,1
2020-07-01,GEN-61,Generic Painkiller 61,N02BE/B,Scotland,31,104.38,3.4075,0
2020-07-01,GEN-61,Generic Painkiller 61,N02BE/B,South East,42,146.98,3.488181818181818,0
2020-07-01,GEN-61,Generic Painkiller 61,N02BE/B,South West,10,34.13,3.4433333333333334,0
2020-07-01,GEN-61,Generic Painkiller 61,N02BE/B,West Midlands,17,56.36,3.41875,1
2020-07-01,GEN-61,Generic Painkiller 61,N02BE/B,Yorkshire & Humber,19,66.27,3.487142857142857,0
2020-07-01,GEN-62,Generic Painkiller 62,N02BE/B,East Midlands,51,178.34,3.53125,1
2020-07-01,GEN-62,Generic Painkiller 62,N02BE/B,East of England,30,104.89999999999999,3.483333333333333,0
2020-07-01,GEN-62,Generic Painkiller 62,N02BE/B,London,42,146.38,3.5258823529411765,1
2020-07-01,GEN-62,Generic Painkiller 62,N02BE/B,North East,29,101.77,3.537692307692308,0
2020-07-01,GEN-62,Generic Painkiller 62,N02BE/B,North West,40,134.97,3.4066666666666667,1
2020-07-01,GEN-62,Generic Painkiller 62,N02BE/B,Scotland,14,46.86,3.45,1
2020-07-01,GEN-62,Generic Painkiller 62,N02BE/B,South East,24,87.89,3.5845454545454545,0
2020-07-01,GEN-62,Generic Painkiller 62,N02BE/B,South West,31,108.05,3.5741666666666667,0
